Security,Brokerage,Built-up area,Bathrooms,Age of property,Price,School Time,School Distance,Hospital Time,Hospital Distance,Railway Time,Railway Distance,Area,City
300000.0,60000,1200.0,2.0,10.0,60000.0,1,0.2,2,1.1,10,7.8,Koramangala,Bangalore
160000.0,30000,1201.0,2.0,10.0,30000.0,1,0.2,2,1.1,10,7.8,Koramangala,Bangalore
400000.0,70000,1400.0,2.0,6.0,70000.0,1,0.2,2,1.1,10,7.8,Koramangala,Bangalore
150000.0,28000,900.0,1.0,7.0,28000.0,1,0.2,2,1.1,10,7.8,Koramangala,Bangalore
60000.0,25000,550.0,1.0,1.0,25000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,23000,530.0,1.0,0.0,23000.0,1,0.7,1,0.7,10,7.7,Koramangala,Bangalore
100000.0,25000,580.0,1.0,0.0,25000.0,1,0.7,1,0.7,10,7.7,Koramangala,Bangalore
50000.0,13000,500.0,1.0,3.0,13000.0,1,0.7,1,0.7,10,7.7,Koramangala,Bangalore
120000.0,26000,450.0,1.0,0.0,26000.0,3,2.0,3,2.4,10,7.9,Koramangala,Bangalore
150000.0,28000,600.0,1.0,2.0,28000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
300000.0,60000,1800.0,3.0,10.0,60000.0,1,0.5,2,1.1,12,9.6,Koramangala,Bangalore
350000.0,65000,1650.0,3.0,10.0,65000.0,1,0.2,2,1.1,12,9.6,Koramangala,Bangalore
250000.0,56000,2200.0,3.0,10.0,56000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
130000.0,25000,650.0,1.0,10.0,25000.0,1,0.5,2,1.1,12,9.6,Koramangala,Bangalore
50000.0,12000,450.0,1.0,5.0,12500.0,1,0.3,2,1.0,10,6.7,Koramangala,Bangalore
150000.0,50000,1200.0,2.0,0.0,50000.0,1,0.3,2,0.8,11,9.2,Koramangala,Bangalore
150000.0,44000,1400.0,2.0,6.0,44000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
75000.0,26000,360.0,1.0,6.0,26000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
100000.0,23000,750.0,1.0,6.0,23000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
100000.0,23000,720.0,1.0,6.0,23000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
150000.0,33000,1000.0,2.0,6.0,33000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
200000.0,38000,1000.0,2.0,6.0,38000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
60000.0,18000,550.0,1.0,0.0,18000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
75000.0,25000,540.0,1.0,6.0,25000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
40000.0,8000,220.0,1.0,5.0,8000.0,1,0.5,1,0.5,10,8.1,Koramangala,Bangalore
250000.0,47000,1500.0,3.0,9.0,47000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
75000.0,23000,720.0,1.0,6.0,23000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
100000.0,28000,900.0,1.0,3.0,28000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
60000.0,18000,600.0,2.0,6.0,18000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
200000.0,38000,1150.0,2.0,6.0,38000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
50000.0,13000,550.0,1.0,5.0,16000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
150000.0,33000,900.0,2.0,6.0,33000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
75000.0,22000,540.0,1.0,6.0,22000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
75000.0,20000,600.0,1.0,6.0,20000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
150000.0,30000,1170.0,2.0,6.0,30000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
50000.0,18000,450.0,1.0,6.0,18000.0,1,0.5,3,1.2,11,8.5,Koramangala,Bangalore
200000.0,32000,900.0,2.0,2.0,32000.0,1,0.6,1,0.6,10,7.7,Koramangala,Bangalore
300000.0,52000,1350.0,2.0,6.0,52000.0,3,0.5,3,1.1,12,8.2,Koramangala,Bangalore
180000.0,33000,1000.0,2.0,2.0,33000.0,2,1.0,2,1.5,12,8.2,Koramangala,Bangalore
100000.0,26000,440.0,1.0,1.0,26000.0,1,0.2,2,1.1,12,8.2,Koramangala,Bangalore
230000.0,43000,1350.0,2.0,5.0,43000.0,3,0.5,3,1.1,12,8.2,Koramangala,Bangalore
250000.0,60000,1400.0,2.0,9.0,60000.0,2,0.8,4,1.7,11,8.4,Koramangala,Bangalore
50000.0,14000,480.0,1.0,4.0,14000.0,1,0.5,1,0.5,10,8.1,Koramangala,Bangalore
75000.0,20000,360.0,1.0,1.0,20000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
50000.0,14000,500.0,1.0,6.0,14000.0,1,0.5,1,0.5,10,8.1,Koramangala,Bangalore
130000.0,35000,1000.0,2.0,2.0,35000.0,3,1.8,4,2.5,10,8.1,Koramangala,Bangalore
150000.0,31000,1000.0,2.0,5.0,31000.0,1,0.5,1,0.1,10,8.1,Koramangala,Bangalore
250000.0,43000,1400.0,2.0,5.0,43000.0,1,0.7,3,1.3,11,9.0,Koramangala,Bangalore
250000.0,45000,1700.0,2.0,5.0,45000.0,1,0.6,3,1.4,12,9.1,Koramangala,Bangalore
180000.0,32000,900.0,2.0,3.0,32000.0,1,0.7,1,0.7,12,9.1,Koramangala,Bangalore
100000.0,24000,450.0,1.0,2.0,24000.0,1,0.2,2,1.1,12,9.1,Koramangala,Bangalore
130000.0,32000,800.0,1.0,2.0,32000.0,1,0.6,3,1.4,12,9.1,Koramangala,Bangalore
300000.0,55000,2000.0,3.0,5.0,55000.0,1,0.3,2,0.8,11,9.2,Koramangala,Bangalore
100000.0,28000,630.0,1.0,1.0,28000.0,1,0.5,3,1.2,11,8.5,Koramangala,Bangalore
40000.0,9000,360.0,1.0,6.0,9600.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
350000.0,65000,1600.0,3.0,3.0,65000.0,1,0.7,3,1.5,11,8.5,Koramangala,Bangalore
75000.0,18000,720.0,1.0,9.0,18000.0,1,0.5,3,1.2,11,8.5,Koramangala,Bangalore
60000.0,18000,810.0,2.0,6.0,18000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
120000.0,25000,1000.0,2.0,7.0,25000.0,1,0.7,1,0.6,11,8.1,Koramangala,Bangalore
75000.0,19000,530.0,1.0,2.0,19000.0,1,0.7,1,0.6,11,8.1,Koramangala,Bangalore
100000.0,31000,800.0,2.0,5.0,31500.0,1,0.5,2,1.1,12,9.6,Koramangala,Bangalore
140000.0,34000,1200.0,2.0,6.0,34000.0,1,0.6,2,1.5,12,8.9,Koramangala,Bangalore
100000.0,26000,600.0,1.0,1.0,26000.0,1,0.6,2,1.5,12,8.9,Koramangala,Bangalore
150000.0,34000,1100.0,2.0,2.0,34000.0,2,1.0,3,1.6,12,9.5,Koramangala,Bangalore
150000.0,33000,1200.0,2.0,3.0,33000.0,3,1.6,4,2.6,12,8.9,Koramangala,Bangalore
150000.0,32000,600.0,1.0,5.0,32000.0,2,1.4,4,2.6,12,8.9,Koramangala,Bangalore
120000.0,40000,1200.0,2.0,3.0,40000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
150000.0,35000,1200.0,2.0,3.0,35000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
55000.0,16000,550.0,2.0,5.0,16600.0,5,1.7,6,3.3,13,8.8,Koramangala,Bangalore
150000.0,45000,1500.0,3.0,6.0,45000.0,1,0.2,2,1.1,13,8.8,Koramangala,Bangalore
100000.0,25000,600.0,1.0,1.0,25000.0,1,0.3,2,0.8,11,9.2,Koramangala,Bangalore
40000.0,0,400.0,1.0,5.0,20000.0,1,0.1,2,1.0,11,9.2,Koramangala,Bangalore
150000.0,35000,1400.0,2.0,8.0,35000.0,1,0.7,1,0.6,11,8.1,Koramangala,Bangalore
800000.0,0,2000.0,3.0,0.0,135000.0,1,0.7,1,0.6,11,8.1,Koramangala,Bangalore
250000.0,65000,1520.0,3.0,0.0,65000.0,1,0.2,2,0.9,13,9.7,Koramangala,Bangalore
60000.0,21000,610.0,1.0,7.0,21000.0,3,2.0,3,2.4,10,7.9,Koramangala,Bangalore
40000.0,9000,300.0,1.0,7.0,9000.0,3,2.0,3,2.0,10,7.9,Koramangala,Bangalore
60000.0,20000,600.0,1.0,8.0,20000.0,3,1.7,2,1.6,10,7.9,Koramangala,Bangalore
150000.0,43000,1300.0,3.0,7.0,43000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,25000,600.0,1.0,0.0,25000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,23000,600.0,1.0,0.0,23000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,22000,500.0,1.0,0.0,22000.0,1,0.7,1,0.6,11,8.1,Koramangala,Bangalore
50000.0,16000,550.0,1.0,0.0,16000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
150000.0,25000,1100.0,2.0,8.0,25000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,23000,550.0,1.0,0.0,23000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,23000,550.0,1.0,0.0,23000.0,1,0.2,2,1.1,10,7.8,Koramangala,Bangalore
80000.0,16000,850.0,1.0,7.0,16000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
70000.0,16000,700.0,1.0,5.0,16000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,25000,1000.0,1.0,5.0,25000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
60000.0,16000,600.0,1.0,8.0,16000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
60000.0,20000,650.0,2.0,5.0,20000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
60000.0,26000,550.0,1.0,1.0,26000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
60000.0,18000,550.0,1.0,10.0,18000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,35000,1000.0,2.0,10.0,35000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
80000.0,25000,600.0,2.0,8.0,25000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
1020000.0,1000,4400.0,3.0,6.0,170000.0,2,0.9,3,1.8,10,8.1,Koramangala,Bangalore
20000.0,55000,1200.0,2.0,5.0,55000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
120000.0,35000,700.0,1.0,2.0,35000.0,1,0.2,2,1.0,11,8.8,Koramangala,Bangalore
720000.0,0,2400.0,4.0,5.0,120000.0,2,0.9,3,1.8,10,8.1,Koramangala,Bangalore
800000.0,1000,3000.0,3.0,1.0,135000.0,2,0.9,3,1.8,10,8.1,Koramangala,Bangalore
900000.0,1000,2600.0,4.0,5.0,150000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
1000000.0,2000,4500.0,4.0,15.0,200000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
100000.0,21000,650.0,1.0,12.0,21000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
130000.0,25000,550.0,1.0,9.0,25000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
200000.0,50000,1200.0,2.0,3.0,50000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
300000.0,65000,1900.0,3.0,2.0,65000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
350000.0,26000,1800.0,2.0,10.0,46000.0,3,1.6,4,2.6,12,8.9,Koramangala,Bangalore
1500000.0,3000,6000.0,5.0,15.0,300000.0,1,0.2,2,1.1,12,8.9,Koramangala,Bangalore
100000.0,25000,600.0,1.0,40.0,25000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
330000.0,65000,1500.0,3.0,2.0,65000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
250000.0,58000,1500.0,2.0,9.0,58000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
200000.0,45000,1200.0,2.0,12.0,45000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
600000.0,90000,1800.0,3.0,5.0,90000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
90000.0,23000,400.0,1.0,5.0,23000.0,1,0.2,2,1.0,11,8.8,Koramangala,Bangalore
60000.0,15000,600.0,1.0,2.0,15000.0,1,0.2,2,1.1,11,8.8,Koramangala,Bangalore
100000.0,35000,1200.0,1.0,0.0,35000.0,1,0.2,2,1.1,11,8.8,Koramangala,Bangalore
120000.0,40000,950.0,2.0,6.0,40000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
300000.0,95000,1800.0,3.0,2.0,95000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
350000.0,75000,1600.0,3.0,2.0,75000.0,3,0.9,5,1.8,12,8.6,Koramangala,Bangalore
40000.0,12000,200.0,1.0,1.0,12000.0,1,0.5,2,1.1,12,9.6,Koramangala,Bangalore
500000.0,1000,2900.0,3.0,3.0,125000.0,1,0.5,2,1.1,12,9.6,Koramangala,Bangalore
100000.0,30000,900.0,2.0,2.0,30000.0,2,1.3,1,0.8,11,8.3,Koramangala,Bangalore
35000.0,11000,350.0,1.0,5.0,11000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
40000.0,12000,350.0,1.0,6.0,12000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
200000.0,45000,1200.0,2.0,0.0,45000.0,1,0.2,2,1.1,10,7.8,Koramangala,Bangalore
400000.0,50000,1000.0,2.0,10.0,50000.0,1,0.2,2,1.1,10,7.8,Koramangala,Bangalore
150000.0,32000,1200.0,2.0,8.0,32000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
1200000.0,2000,5000.0,5.0,5.0,225000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
250000.0,60000,1500.0,3.0,12.0,60000.0,2,0.9,4,1.7,11,8.5,Koramangala,Bangalore
60000.0,16000,600.0,1.0,3.0,16500.0,2,0.9,3,1.7,12,9.1,Koramangala,Bangalore
50000.0,13000,530.0,1.0,3.0,13500.0,1,0.5,1,0.6,10,7.9,Koramangala,Bangalore
30000.0,10000,200.0,1.0,8.0,10000.0,8,2.7,6,1.9,17,11.2,Koramangala,Bangalore
300000.0,50000,1800.0,2.0,10.0,45000.0,3,1.6,4,2.6,12,8.9,Koramangala,Bangalore
200000.0,31000,350.0,1.0,6.0,31000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
1650000.0,3000,5000.0,5.0,5.0,275000.0,2,0.9,3,1.8,10,8.1,Koramangala,Bangalore
70000.0,35000,500.0,1.0,0.0,35000.0,2,1.4,2,1.0,10,8.1,Koramangala,Bangalore
2000000.0,3000,3350.0,4.0,5.0,300000.0,2,1.4,2,1.0,10,8.1,Koramangala,Bangalore
300000.0,45000,1350.0,2.0,10.0,45000.0,1,0.3,2,1.2,9,6.6,Koramangala,Bangalore
100000.0,32000,550.0,1.0,2.0,32000.0,2,1.3,1,0.8,11,8.3,Koramangala,Bangalore
450000.0,75000,2300.0,4.0,0.0,75000.0,1,0.5,2,1.1,12,9.6,Koramangala,Bangalore
100000.0,25000,600.0,1.0,0.0,25000.0,1,0.5,1,0.6,10,7.9,Koramangala,Bangalore
200000.0,48000,1200.0,2.0,6.0,48000.0,2,0.9,3,1.8,10,8.1,Koramangala,Bangalore
710000.0,1000,2200.0,4.0,7.0,118000.0,1,0.5,3,1.2,11,8.5,Koramangala,Bangalore
50000.0,13000,500.0,1.0,6.0,13000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
80000.0,23000,500.0,1.0,0.0,23000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
80000.0,24000,500.0,1.0,0.0,24000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
40000.0,12000,400.0,1.0,5.0,12000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
100000.0,25000,600.0,1.0,1.0,25000.0,3,2.0,3,2.4,10,7.9,Koramangala,Bangalore
150000.0,40000,1200.0,1.0,1.0,40000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
20000.0,20000,1000.0,1.0,5.0,20000.0,1,0.2,2,1.0,11,8.8,Koramangala,Bangalore
150000.0,25000,650.0,1.0,1.0,25000.0,1,0.2,2,1.1,11,8.8,Koramangala,Bangalore
150000.0,29000,550.0,1.0,5.0,29000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
50000.0,12000,1000.0,1.0,10.0,10000.0,1,0.2,2,1.0,11,8.8,Koramangala,Bangalore
100000.0,27000,1000.0,1.0,5.0,28000.0,1,0.2,2,1.0,11,8.8,Koramangala,Bangalore
80000.0,24000,600.0,1.0,0.0,24000.0,1,0.7,1,0.6,11,8.1,Koramangala,Bangalore
60000.0,19000,650.0,1.0,5.0,19000.0,1,0.7,1,0.6,11,8.1,Koramangala,Bangalore
250000.0,50000,1250.0,2.0,5.0,50000.0,1,0.2,2,1.1,11,8.1,Koramangala,Bangalore
50000.0,13000,550.0,1.0,7.0,13000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
30000.0,12000,400.0,1.0,6.0,12000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
30000.0,11000,300.0,1.0,6.0,11500.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
40000.0,12000,650.0,1.0,6.0,12000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
700000.0,1000,2200.0,3.0,7.0,150000.0,1,0.5,3,1.3,13,10.1,Koramangala,Bangalore
50000.0,17000,800.0,2.0,5.0,17000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
70000.0,25000,850.0,2.0,5.0,25000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
250000.0,55000,2200.0,3.0,10.0,55000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
450000.0,75000,1650.0,3.0,10.0,75000.0,2,0.8,4,1.7,11,8.4,Koramangala,Bangalore
150000.0,40000,1100.0,2.0,0.0,40000.0,3,1.6,4,2.6,12,8.9,Koramangala,Bangalore
150000.0,35000,1100.0,2.0,1.0,35000.0,1,0.6,3,1.4,14,10.2,Koramangala,Bangalore
50000.0,12000,250.0,1.0,5.0,12000.0,3,1.7,2,1.6,14,10.2,Koramangala,Bangalore
50000.0,14000,500.0,1.0,5.0,14000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
40000.0,12000,450.0,1.0,4.0,12000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
150000.0,38000,1100.0,2.0,16.0,38000.0,2,0.9,4,1.7,11,8.5,Koramangala,Bangalore
230000.0,35000,1100.0,2.0,15.0,35000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
150000.0,33000,550.0,1.0,0.0,33000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
70000.0,30000,450.0,1.0,6.0,30000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
230000.0,45000,1050.0,1.0,0.0,45000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
150000.0,36000,1170.0,2.0,6.0,36000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
50000.0,13000,540.0,1.0,6.0,13000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
200000.0,50000,1500.0,2.0,6.0,50000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
120000.0,30000,1200.0,2.0,6.0,30000.0,2,1.3,1,0.8,11,8.3,Koramangala,Bangalore
100000.0,25000,800.0,2.0,5.0,25000.0,1,0.2,2,1.1,11,8.3,Koramangala,Bangalore
300000.0,80000,3000.0,5.0,5.0,80000.0,1,0.2,2,1.1,11,8.3,Koramangala,Bangalore
35000.0,8000,1000.0,1.0,10.0,8000.0,2,1.3,1,0.8,11,8.3,Koramangala,Bangalore
75000.0,21000,630.0,1.0,6.0,21500.0,1,0.2,2,1.1,11,8.3,Koramangala,Bangalore
100000.0,23000,1200.0,1.0,6.0,23000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
80000.0,26000,500.0,1.0,4.0,26000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
200000.0,43000,1200.0,2.0,5.0,43000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
900000.0,1000,2600.0,3.0,2.0,150000.0,5,2.1,3,1.3,13,9.4,Koramangala,Bangalore
130000.0,45000,1250.0,3.0,15.0,45000.0,1,0.2,2,1.1,13,9.4,Koramangala,Bangalore
200000.0,38000,1500.0,2.0,3.0,38000.0,4,2.3,3,1.2,11,8.0,Koramangala,Bangalore
50000.0,18000,300.0,1.0,6.0,18000.0,2,0.9,2,0.9,10,7.8,Koramangala,Bangalore
200000.0,36000,2500.0,2.0,6.0,36000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
300000.0,48000,1200.0,2.0,6.0,48000.0,3,1.4,3,1.2,12,9.7,Koramangala,Bangalore
100000.0,38000,1100.0,2.0,5.0,38000.0,1,0.6,1,0.6,12,8.9,Koramangala,Bangalore
280000.0,52000,1200.0,2.0,5.0,52500.0,1,0.6,1,0.6,12,8.9,Koramangala,Bangalore
250000.0,40000,1300.0,2.0,5.0,40000.0,2,1.1,2,0.9,12,8.9,Koramangala,Bangalore
250000.0,45000,1200.0,2.0,6.0,45000.0,3,1.4,3,1.2,12,9.7,Koramangala,Bangalore
400000.0,80000,4000.0,3.0,3.0,75000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
500000.0,1000,2400.0,4.0,5.0,170000.0,2,0.9,3,1.8,10,8.1,Koramangala,Bangalore
150000.0,25000,600.0,1.0,4.0,25000.0,1,0.6,1,0.6,12,8.9,Koramangala,Bangalore
370000.0,70000,1800.0,3.0,8.0,70000.0,3,1.6,4,2.6,12,8.9,Koramangala,Bangalore
350000.0,60000,1400.0,2.0,5.0,60000.0,3,1.6,4,2.6,12,8.9,Koramangala,Bangalore
280000.0,60000,1250.0,2.0,8.0,60000.0,3,1.6,4,2.6,12,8.9,Koramangala,Bangalore
180000.0,36000,1200.0,2.0,5.0,36000.0,2,0.9,3,1.8,10,8.1,Koramangala,Bangalore
300000.0,55000,1100.0,2.0,5.0,55000.0,1,0.7,1,0.7,2,1.9,Koramangala,Bangalore
550000.0,95000,1800.0,3.0,5.0,95000.0,1,0.5,2,1.1,12,9.6,Koramangala,Bangalore
120000.0,23000,600.0,1.0,4.0,23000.0,1,0.4,1,0.7,3,0.8,Koramangala,Bangalore
200000.0,45000,1200.0,2.0,5.0,45000.0,1,0.2,2,1.1,3,0.8,Koramangala,Bangalore
130000.0,35000,2200.0,2.0,6.0,32000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
75000.0,23000,550.0,1.0,1.0,23000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
250000.0,46000,1400.0,2.0,2.0,46000.0,1,0.4,2,0.8,12,9.4,Koramangala,Bangalore
35000.0,9000,360.0,1.0,6.0,9500.0,1,0.2,2,1.1,12,9.4,Koramangala,Bangalore
450000.0,70000,1900.0,4.0,4.0,70000.0,3,1.4,2,1.3,12,9.7,Koramangala,Bangalore
500000.0,1000,1450.0,5.0,6.0,100000.0,1,0.2,2,1.1,12,9.7,Koramangala,Bangalore
160000.0,37000,1250.0,2.0,9.0,35000.0,3,0.9,5,1.8,12,8.6,Koramangala,Bangalore
150000.0,34000,2400.0,2.0,5.0,32000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
300000.0,75000,1700.0,3.0,5.0,75000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
72000.0,21000,360.0,1.0,1.0,21000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
50000.0,0,550.0,1.0,1.0,25000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
200000.0,45000,1250.0,2.0,9.0,45000.0,3,1.6,4,2.6,12,8.9,Koramangala,Bangalore
75000.0,25000,400.0,1.0,1.0,25000.0,1,0.2,2,1.1,12,8.9,Koramangala,Bangalore
100000.0,23000,450.0,1.0,1.0,23000.0,1,0.2,2,1.1,12,8.9,Koramangala,Bangalore
250000.0,55000,2450.0,4.0,8.0,60000.0,1,0.5,3,1.2,11,8.5,Koramangala,Bangalore
100000.0,26000,550.0,1.0,5.0,26000.0,2,1.2,1,0.7,11,8.3,Koramangala,Bangalore
150000.0,33000,1050.0,2.0,6.0,33000.0,1,0.2,2,1.1,11,8.3,Koramangala,Bangalore
30000.0,9000,360.0,1.0,6.0,9000.0,1,0.2,2,1.1,11,8.3,Koramangala,Bangalore
300000.0,50000,1100.0,2.0,0.0,50000.0,1,0.2,2,1.1,11,8.3,Koramangala,Bangalore
150000.0,38000,1200.0,2.0,5.0,38000.0,1,0.4,2,1.1,11,8.3,Koramangala,Bangalore
280000.0,48000,1700.0,3.0,5.0,48000.0,1,0.3,2,0.8,11,9.2,Koramangala,Bangalore
120000.0,23000,800.0,2.0,3.0,23000.0,1,0.7,3,1.5,11,9.2,Koramangala,Bangalore
300000.0,50000,1100.0,2.0,1.0,50000.0,1,0.7,3,1.5,11,9.2,Koramangala,Bangalore
200000.0,40000,1240.0,2.0,9.0,40000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
180000.0,39000,1250.0,2.0,8.0,39000.0,1,0.2,2,1.1,11,9.2,Koramangala,Bangalore
250000.0,47000,1650.0,2.0,5.0,47000.0,1,0.3,2,0.8,11,9.2,Koramangala,Bangalore
200000.0,45000,1250.0,2.0,1.0,45000.0,3,1.8,4,2.5,10,8.1,Koramangala,Bangalore
30000.0,30000,150.0,1.0,8.0,30000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
80000.0,22000,720.0,1.0,6.0,22000.0,1,0.2,2,1.1,10,8.1,Koramangala,Bangalore
150000.0,30000,900.0,2.0,4.0,30000.0,1,0.6,1,0.6,12,9.1,Koramangala,Bangalore
130000.0,36000,600.0,1.0,2.0,36000.0,2,0.9,1,0.6,11,8.5,Koramangala,Bangalore
50000.0,10000,300.0,1.0,5.0,10000.0,2,0.9,1,0.6,11,8.5,Koramangala,Bangalore
100000.0,22000,1000.0,1.0,3.0,22000.0,2,1.3,1,0.8,11,8.3,Koramangala,Bangalore
30000.0,9000,1200.0,1.0,5.0,9000.0,2,1.0,1,0.5,10,7.9,Koramangala,Bangalore
75000.0,22000,600.0,1.0,2.0,22000.0,1,0.6,3,1.5,10,7.9,Koramangala,Bangalore
100000.0,32000,1100.0,2.0,3.0,32000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
200000.0,45000,1300.0,2.0,5.0,45000.0,2,1.0,2,0.9,10,7.9,Koramangala,Bangalore
150000.0,32000,1150.0,2.0,6.0,32000.0,1,0.2,2,1.1,10,7.9,Koramangala,Bangalore
100000.0,30000,500.0,1.0,2.0,30000.0,3,1.9,3,2.4,10,8.0,Koramangala,Bangalore
100000.0,25000,700.0,1.0,4.0,25000.0,2,1.0,2,0.9,10,8.0,Koramangala,Bangalore
200000.0,50000,1300.0,2.0,16.0,50000.0,2,0.9,4,1.7,11,8.5,Koramangala,Bangalore
100000.0,40000,1200.0,3.0,10.0,40000.0,1,0.2,2,1.1,11,8.5,Koramangala,Bangalore
